timestamps,open,high,low,close,volume,amount
2025-01-02 09:35:00,112.9962504000,113.5711974000,112.9675030500,113.2549765500,682900,80681216.0000
2025-01-02 09:40:00,113.3124712500,113.4562080000,112.4308858500,112.4692156500,429900,50680896.0000
2025-01-02 09:45:00,112.4117209500,112.4117209500,112.1146650000,112.2009070500,493900,57852912.0000
2025-01-02 09:50:00,112.1625772500,112.1625772500,111.4438935000,111.5780478000,452000,52703184.0000
2025-01-02 09:55:00,111.5876302500,112.2009070500,111.3001567500,112.1529948000,374100,43626784.0000
2025-01-02 10:00:00,112.1529948000,112.1529948000,111.7313670000,111.7313670000,223600,26117248.0000
2025-01-02 10:05:00,111.7217845500,111.7409494500,110.9647710000,111.2139147000,458800,53269952.0000
2025-01-02 10:10:00,111.2139147000,111.2139147000,110.9647710000,111.2139147000,374900,43455680.0000
2025-01-02 10:15:00,111.2426620500,111.4247286000,111.1468375500,111.2426620500,234000,27173536.0000
2025-01-02 10:20:00,111.2330796000,111.2426620500,110.9647710000,111.0510130500,217000,25154784.0000
2025-01-02 10:25:00,111.0414306000,111.3959812500,110.9360236500,111.1180902000,275500,31956800.0000
2025-01-02 10:30:00,111.0605955000,111.0605955000,110.5718905500,110.6772975000,332200,38418272.0000
2025-01-02 10:35:00,110.6868799500,110.7731220000,110.2077574500,110.5143958500,549700,63316280.0000
2025-01-02 10:40:00,110.5143958500,110.7539571000,110.2748346000,110.2748346000,231400,26672896.0000
2025-01-02 10:45:00,110.2748346000,110.3706591000,110.0736031500,110.0736031500,401100,46137480.0000
2025-01-02 10:50:00,110.0256909000,110.3227468500,109.8819541500,110.3035819500,378900,43504704.0000
2025-01-02 10:55:00,110.2939995000,110.3706591000,109.9873611000,110.2173399000,291800,33557114.0000
2025-01-02 11:00:00,110.2077574500,110.3035819500,109.9681962000,110.0927680500,238500,27414982.0000
2025-01-02 11:05:00,110.1023505000,110.1310978500,109.9011190500,109.9586137500,220500,25319104.0000
2025-01-02 11:10:00,109.9586137500,110.1598452000,109.7957121000,109.8052945500,331000,37981952.0000
2025-01-02 11:15:00,109.7957121000,110.1885925500,109.6328104500,110.1885925500,588200,67416064.0000
2025-01-02 11:20:00,110.1310978500,110.2365048000,109.7573823000,109.9011190500,203800,23417920.0000
2025-01-02 11:25:00,109.8915366000,110.1215154000,109.7190525000,110.0065260000,262400,30085312.0000
2025-01-02 11:30:00,110.0065260000,110.4856485000,109.8436243500,110.4760660500,234800,26976256.0000
2025-01-02 13:05:00,110.4569011500,110.6293852500,110.3323293000,110.5048134000,222100,25609916.0000
2025-01-02 13:10:00,110.4952309500,110.6581326000,110.1023505000,110.1023505000,134300,15471430.0000
2025-01-02 13:15:00,110.2173399000,110.2939995000,110.1023505000,110.2365048000,136100,15648767.0000
2025-01-02 13:20:00,110.2556697000,110.3898240000,110.1119329500,110.1694276500,144300,16602943.0000
2025-01-02 13:25:00,110.1790101000,110.2269223500,110.0352733500,110.1023505000,298300,34274688.0000
2025-01-02 13:30:00,110.0831856000,110.1981750000,109.9107015000,110.1694276500,181200,20806144.0000
2025-01-02 13:35:00,110.1694276500,110.4089889000,110.1406803000,110.3131644000,177400,20413700.0000
2025-01-02 13:40:00,110.2173399000,110.3419117500,110.0736031500,110.3323293000,160400,18449153.0000
2025-01-02 13:45:00,110.2939995000,110.2939995000,109.9777786500,109.9777786500,133700,15359867.0000
2025-01-02 13:50:00,109.9681962000,109.9969435500,109.7765472000,109.9107015000,144200,16541056.0000
2025-01-02 13:55:00,109.9107015000,109.9202839500,109.2974247000,109.4603263500,456700,52178688.0000
2025-01-02 14:00:00,109.4699088000,109.5274035000,109.3740843000,109.4124141000,418600,47813504.0000
2025-01-02 14:05:00,109.4411614500,109.6903051500,109.4411614500,109.6040631000,405800,46393216.0000
2025-01-02 14:10:00,109.6232280000,109.6232280000,109.3357545000,109.3549194000,202500,23127552.0000
2025-01-02 14:15:00,109.3740843000,109.4507439000,109.0482810000,109.0482810000,500600,57077376.0000
2025-01-02 14:20:00,109.0961932500,109.5944806500,109.0578634500,109.5369859500,279500,31868928.0000
2025-01-02 14:25:00,109.5274035000,109.7190525000,109.3357545000,109.6807227000,282300,32251904.0000
2025-01-02 14:30:00,109.7094700500,109.9969435500,109.6232280000,109.9107015000,252300,28906624.0000
2025-01-02 14:35:00,109.9107015000,109.9107015000,109.4028316500,109.4315790000,227400,26013056.0000
2025-01-02 14:40:00,109.4411614500,109.5274035000,109.1441055000,109.2016002000,337700,38517120.0000
2025-01-02 14:45:00,109.1824353000,109.2399300000,109.1536879500,109.1728528500,372400,42435328.0000
2025-01-02 14:50:00,109.1728528500,109.1824353000,108.8278846500,109.0195336500,471200,53607168.0000
2025-01-02 14:55:00,109.0003687500,109.5274035000,109.0003687500,109.5274035000,337900,38532992.0000
2025-01-02 15:00:00,109.6519753500,110.2652521500,109.5465684000,110.2652521500,268400,30768768.0000
2025-01-03 09:35:00,109.3453369500,109.7094700500,108.6745654500,108.8566320000,620300,70656672.0000
2025-01-03 09:40:00,108.8566320000,108.8662144500,108.3870919500,108.4254217500,355500,40318984.0000
2025-01-03 09:45:00,108.4254217500,108.7033128000,108.3870919500,108.5404111500,425000,48128392.0000
2025-01-03 09:50:00,108.5212462500,108.6362356500,107.9942115000,108.5979058500,466400,52678992.0000
2025-01-03 09:55:00,108.6170707500,108.8949618000,108.0900360000,108.0900360000,460700,52154512.0000
2025-01-03 10:00:00,108.1475307000,108.3104323500,107.9367168000,108.1954429500,656500,74076208.0000
2025-01-03 10:05:00,108.1954429500,108.8757969000,108.0325413000,108.6841479000,327100,37013568.0000
2025-01-03 10:10:00,108.6841479000,108.8470495500,108.2721025500,108.4733340000,190800,21617536.0000
2025-01-03 10:15:00,108.4733340000,109.2399300000,108.4254217500,109.2207651000,239400,27189408.0000
2025-01-03 10:20:00,109.2303475500,109.4986561500,109.0482810000,109.3453369500,239600,27329664.0000
2025-01-03 10:25:00,109.3165896000,109.3165896000,108.9428740500,109.2974247000,279200,31815776.0000
2025-01-03 10:30:00,109.2974247000,109.7573823000,109.0482810000,109.7382174000,284000,32426400.0000
2025-01-03 10:35:00,109.7477998500,110.0927680500,109.4411614500,109.9873611000,265200,30388352.0000
2025-01-03 10:40:00,109.9873611000,109.9873611000,109.2782598000,109.2878422500,198000,22658304.0000
2025-01-03 10:45:00,109.2878422500,109.2878422500,108.8470495500,108.8470495500,209200,23837446.0000
2025-01-03 10:50:00,108.9045442500,109.2207651000,108.7703899500,108.8662144500,233100,26524479.0000
2025-01-03 10:55:00,108.9524565000,109.4315790000,108.9524565000,109.3261720500,200000,22791607.0000
2025-01-03 11:00:00,109.4028316500,109.4028316500,108.8566320000,108.9524565000,125200,14260352.0000
2025-01-03 11:05:00,108.9524565000,109.0674459000,108.7608075000,108.7608075000,91800,10436606.0000
2025-01-03 11:10:00,108.7608075000,108.9524565000,108.7608075000,108.8566320000,100000,11360830.0000
2025-01-03 11:15:00,108.8662144500,109.2878422500,108.8566320000,109.2303475500,129700,14760328.0000
2025-01-03 11:20:00,109.2303475500,109.3070071500,109.0961932500,109.1632704000,90000,10255611.0000
2025-01-03 11:25:00,109.1632704000,109.1824353000,108.9045442500,108.9524565000,77100,8771389.0000
2025-01-03 11:30:00,108.9620389500,108.9620389500,108.7703899500,108.8087197500,98500,11191876.0000
2025-01-03 13:05:00,108.8087197500,109.6903051500,108.7608075000,109.3453369500,360500,41100872.0000
2025-01-03 13:10:00,109.3453369500,109.4603263500,109.2111826500,109.3165896000,259000,29549436.0000
2025-01-03 13:15:00,109.4507439000,109.5753157500,109.2207651000,109.2686773500,196000,22362235.0000
2025-01-03 13:20:00,109.2686773500,109.4315790000,109.2495124500,109.2878422500,135300,15437321.0000
2025-01-03 13:25:00,109.2782598000,109.3357545000,109.0578634500,109.0578634500,166600,18986807.0000
2025-01-03 13:30:00,109.0482810000,109.2399300000,108.9907863000,109.1824353000,180400,20548159.0000
