timestamps,open,high,low,close,volume,amount
2025-01-02 09:35:00,6.0910473600,6.1298438400,6.0425517600,6.1104456000,2030175,12752857.0000
2025-01-02 09:40:00,6.1007464800,6.1104456000,6.0716491200,6.1007464800,1275862,8016915.0000
2025-01-02 09:45:00,6.0910473600,6.1201447200,6.0619500000,6.1007464800,1179799,7419128.0000
2025-01-02 09:50:00,6.1104456000,6.1298438400,6.1007464800,6.1201447200,1645682,10380172.0000
2025-01-02 09:55:00,6.1201447200,6.1298438400,6.1007464800,6.1201447200,776235,4893680.0000
2025-01-02 10:00:00,6.1201447200,6.1298438400,6.1104456000,6.1201447200,970133,6120728.0000
2025-01-02 10:05:00,6.1298438400,6.1298438400,6.1007464800,6.1104456000,1336614,8426948.0000
2025-01-02 10:10:00,6.1104456000,6.1201447200,6.0716491200,6.0813482400,921559,5789032.0000
2025-01-02 10:15:00,6.0716491200,6.0813482400,6.0425517600,6.0425517600,1272443,7941348.0000
2025-01-02 10:20:00,6.0425517600,6.0522508800,6.0231535200,6.0328526400,1090791,6787856.0000
2025-01-02 10:25:00,6.0328526400,6.0425517600,6.0231535200,6.0231535200,533073,3313912.0000
2025-01-02 10:30:00,6.0328526400,6.0522508800,6.0231535200,6.0425517600,836042,5200160.0000
2025-01-02 10:35:00,6.0328526400,6.0425517600,6.0328526400,6.0328526400,259516,1616088.0000
2025-01-02 10:40:00,6.0425517600,6.0522508800,6.0328526400,6.0522508800,488980,3046136.0000
2025-01-02 10:45:00,6.0425517600,6.0522508800,6.0231535200,6.0328526400,522059,3249528.0000
2025-01-02 10:50:00,6.0425517600,6.0425517600,6.0231535200,6.0328526400,479919,2985424.0000
2025-01-02 10:55:00,6.0425517600,6.0425517600,6.0231535200,6.0425517600,375078,2334056.0000
2025-01-02 11:00:00,6.0328526400,6.0425517600,6.0328526400,6.0328526400,298520,1857944.0000
2025-01-02 11:05:00,6.0328526400,6.0425517600,6.0134544000,6.0134544000,668923,4156080.0000
2025-01-02 11:10:00,6.0134544000,6.0231535200,6.0037552800,6.0134544000,396242,2455680.0000
2025-01-02 11:15:00,6.0037552800,6.0134544000,5.9843570400,5.9843570400,804264,4968704.0000
2025-01-02 11:20:00,5.9940561600,5.9940561600,5.9455605600,5.9455605600,1411212,8680784.0000
2025-01-02 11:25:00,5.9455605600,5.9649588000,5.9358614400,5.9649588000,724620,4445768.0000
2025-01-02 11:30:00,5.9649588000,5.9746579200,5.9455605600,5.9552596800,367108,2254920.0000
2025-01-02 13:05:00,5.9649588000,6.0037552800,5.9649588000,5.9940561600,1479448,9132272.0000
2025-01-02 13:10:00,5.9940561600,5.9940561600,5.9552596800,5.9746579200,760930,4691824.0000
2025-01-02 13:15:00,5.9649588000,5.9746579200,5.9455605600,5.9455605600,495444,3044192.0000
2025-01-02 13:20:00,5.9552596800,5.9552596800,5.9358614400,5.9455605600,580526,3557776.0000
2025-01-02 13:25:00,5.9358614400,5.9358614400,5.9261623200,5.9261623200,609304,3726304.0000
2025-01-02 13:30:00,5.9261623200,5.9358614400,5.9164632000,5.9164632000,864696,5282176.0000
2025-01-02 13:35:00,5.9164632000,5.9358614400,5.9067640800,5.9164632000,960224,5861536.0000
2025-01-02 13:40:00,5.9164632000,5.9261623200,5.8970649600,5.9067640800,957800,5834000.0000
2025-01-02 13:45:00,5.8970649600,5.9067640800,5.8873658400,5.8970649600,1281060,7791808.0000
2025-01-02 13:50:00,5.8970649600,5.9164632000,5.8873658400,5.9067640800,678672,4129504.0000
2025-01-02 13:55:00,5.8970649600,5.9067640800,5.8873658400,5.8970649600,866726,5268576.0000
2025-01-02 14:00:00,5.8873658400,5.9164632000,5.8873658400,5.9164632000,860244,5229664.0000
2025-01-02 14:05:00,5.9164632000,5.9164632000,5.8776667200,5.8873658400,1040654,6328288.0000
2025-01-02 14:10:00,5.8873658400,5.8873658400,5.8679676000,5.8776667200,966086,5858064.0000
2025-01-02 14:15:00,5.8679676000,5.8873658400,5.8582684800,5.8582684800,906030,5485072.0000
2025-01-02 14:20:00,5.8679676000,5.8776667200,5.8485693600,5.8679676000,1098472,6638016.0000
2025-01-02 14:25:00,5.8679676000,5.8776667200,5.8485693600,5.8679676000,677236,4091168.0000
2025-01-02 14:30:00,5.8679676000,5.8873658400,5.8582684800,5.8679676000,649076,3930304.0000
2025-01-02 14:35:00,5.8679676000,5.8679676000,5.8291711200,5.8388702400,991288,5980576.0000
2025-01-02 14:40:00,5.8388702400,5.8485693600,5.8194720000,5.8194720000,1665052,10012368.0000
2025-01-02 14:45:00,5.8194720000,5.8388702400,5.8194720000,5.8194720000,951604,5718688.0000
2025-01-02 14:50:00,5.8194720000,5.8388702400,5.8000737600,5.8291711200,1485124,8911152.0000
2025-01-02 14:55:00,5.8194720000,5.8582684800,5.8194720000,5.8388702400,808956,4873552.0000
2025-01-02 15:00:00,5.8388702400,5.8679676000,5.8388702400,5.8388702400,721348,4350704.0000
2025-01-03 09:35:00,5.8679676000,5.8776667200,5.8388702400,5.8582684800,1331846,8044420.0000
2025-01-03 09:40:00,5.8582684800,5.8873658400,5.8485693600,5.8679676000,1217215,7360848.0000
2025-01-03 09:45:00,5.8679676000,5.8873658400,5.8679676000,5.8776667200,732426,4442022.0000
2025-01-03 09:50:00,5.8776667200,5.8873658400,5.8679676000,5.8873658400,644409,3906540.0000
2025-01-03 09:55:00,5.8776667200,5.8873658400,5.8485693600,5.8679676000,859927,5202464.0000
2025-01-03 10:00:00,5.8679676000,5.8970649600,5.8582684800,5.8970649600,1042387,6320696.0000
2025-01-03 10:05:00,5.8873658400,5.8970649600,5.8873658400,5.8873658400,426311,2589920.0000
2025-01-03 10:10:00,5.8776667200,5.8873658400,5.8485693600,5.8679676000,631392,3821884.0000
2025-01-03 10:15:00,5.8679676000,5.8679676000,5.8582684800,5.8582684800,389764,2356736.0000
2025-01-03 10:20:00,5.8679676000,5.8776667200,5.8582684800,5.8679676000,388024,2346920.0000
2025-01-03 10:25:00,5.8679676000,5.8776667200,5.8582684800,5.8776667200,346312,2095180.0000
2025-01-03 10:30:00,5.8776667200,5.8970649600,5.8679676000,5.8873658400,543510,3296732.0000
2025-01-03 10:35:00,5.8873658400,5.8970649600,5.8679676000,5.8873658400,688120,4173568.0000
2025-01-03 10:40:00,5.8873658400,5.8873658400,5.8679676000,5.8776667200,409939,2485516.0000
2025-01-03 10:45:00,5.8776667200,5.8776667200,5.8388702400,5.8485693600,364518,2201752.0000
2025-01-03 10:50:00,5.8485693600,5.8485693600,5.8388702400,5.8485693600,284316,1713700.0000
2025-01-03 10:55:00,5.8485693600,5.8485693600,5.8291711200,5.8291711200,307704,1852956.0000
2025-01-03 11:00:00,5.8388702400,5.8388702400,5.8291711200,5.8291711200,284448,1710848.0000
2025-01-03 11:05:00,5.8291711200,5.8388702400,5.8291711200,5.8388702400,285503,1718372.0000
2025-01-03 11:10:00,5.8388702400,5.8485693600,5.8291711200,5.8388702400,232820,1400984.0000
2025-01-03 11:15:00,5.8291711200,5.8388702400,5.8194720000,5.8388702400,668078,4013976.0000
2025-01-03 11:20:00,5.8388702400,5.8485693600,5.8291711200,5.8388702400,234929,1413496.0000
2025-01-03 11:25:00,5.8291711200,5.8388702400,5.8194720000,5.8291711200,246610,1481472.0000
2025-01-03 11:30:00,5.8291711200,5.8291711200,5.8097728800,5.8194720000,305371,1832424.0000
2025-01-03 13:05:00,5.8097728800,5.8194720000,5.8000737600,5.8000737600,392480,2350664.0000
2025-01-03 13:10:00,5.8097728800,5.8097728800,5.7903746400,5.8000737600,526149,3146240.0000
2025-01-03 13:15:00,5.8000737600,5.8000737600,5.7806755200,5.8000737600,1167309,6964864.0000
2025-01-03 13:20:00,5.8000737600,5.8097728800,5.7903746400,5.8000737600,352257,2107168.0000
2025-01-03 13:25:00,5.7903746400,5.8097728800,5.7903746400,5.8097728800,620885,3714752.0000
2025-01-03 13:30:00,5.8097728800,5.8291711200,5.8097728800,5.8291711200,755364,4531232.0000
2025-01-03 13:35:00,5.8194720000,5.8485693600,5.8194720000,5.8485693600,346787,2086232.0000
2025-01-03 13:40:00,5.8485693600,5.8485693600,5.8194720000,5.8291711200,308382,1854472.0000
2025-01-03 13:45:00,5.8291711200,5.8291711200,5.8097728800,5.8097728800,314596,1887576.0000
2025-01-03 13:50:00,5.8097728800,5.8194720000,5.8000737600,5.8194720000,335918,2012696.0000
2025-01-03 13:55:00,5.8194720000,5.8291711200,5.8000737600,5.8097728800,784770,4702328.0000
2025-01-03 14:00:00,5.8097728800,5.8097728800,5.7806755200,5.7903746400,666360,3980064.0000
2025-01-03 14:05:00,5.7903746400,5.8000737600,5.7709764000,5.7709764000,923584,5510832.0000
2025-01-03 14:10:00,5.7806755200,5.7806755200,5.7612772800,5.7806755200,913292,5434504.0000
2025-01-03 14:15:00,5.7806755200,5.7903746400,5.7515781600,5.7709764000,631880,3758840.0000
2025-01-03 14:20:00,5.7612772800,5.7709764000,5.7321799200,5.7709764000,1028524,6095456.0000
2025-01-03 14:25:00,5.7709764000,5.8097728800,5.7709764000,5.8000737600,1072080,6391248.0000
2025-01-03 14:30:00,5.8097728800,5.8097728800,5.7709764000,5.7806755200,394698,2356448.0000
2025-01-03 14:35:00,5.7806755200,5.7903746400,5.7515781600,5.7612772800,653788,3885760.0000
2025-01-03 14:40:00,5.7418790400,5.7903746400,5.7321799200,5.7515781600,991222,5886576.0000
2025-01-03 14:45:00,5.7612772800,5.7806755200,5.7515781600,5.7709764000,752618,4475008.0000
2025-01-03 14:50:00,5.7709764000,5.7806755200,5.7515781600,5.7612772800,786406,4674192.0000
2025-01-03 14:55:00,5.7612772800,5.7709764000,5.7418790400,5.7612772800,1163790,6907360.0000
2025-01-03 15:00:00,5.7612772800,5.7612772800,5.7418790400,5.7612772800,975572,5786896.0000
2025-01-06 09:35:00,5.7709764000,5.7709764000,5.6836843200,5.7127816800,1818124,10725442.0000
2025-01-06 09:40:00,5.7127816800,5.7224808000,5.6933834400,5.7030825600,933864,5494124.0000
2025-01-06 09:45:00,5.7030825600,5.7030825600,5.6739852000,5.6836843200,753080,4416174.0000
2025-01-06 09:50:00,5.6836843200,5.7321799200,5.6836843200,5.7127816800,939729,5522316.0000
2025-01-06 09:55:00,5.6933834400,5.7030825600,5.6448878400,5.6448878400,1293893,7568100.0000
2025-01-06 10:00:00,5.6448878400,5.6545869600,5.6351887200,5.6448878400,1346181,7836540.0000
2025-01-06 10:05:00,5.6351887200,5.6448878400,5.6254896000,5.6351887200,892260,5182348.0000
2025-01-06 10:10:00,5.6254896000,5.6836843200,5.6254896000,5.6739852000,749236,4375688.0000
2025-01-06 10:15:00,5.6739852000,5.7030825600,5.6739852000,5.7030825600,483235,2836744.0000
2025-01-06 10:20:00,5.6933834400,5.7030825600,5.6642860800,5.6739852000,815413,4782444.0000
2025-01-06 10:25:00,5.6739852000,5.6739852000,5.6448878400,5.6448878400,339372,1980432.0000
2025-01-06 10:30:00,5.6448878400,5.6642860800,5.6351887200,5.6351887200,526194,3063804.0000
2025-01-06 10:35:00,5.6351887200,5.6448878400,5.6254896000,5.6351887200,1001201,5814976.0000
2025-01-06 10:40:00,5.6351887200,5.6545869600,5.6254896000,5.6254896000,1456191,8464736.0000
2025-01-06 10:45:00,5.6254896000,5.6351887200,5.6157904800,5.6254896000,634254,3679544.0000
2025-01-06 10:50:00,5.6254896000,5.6448878400,5.6254896000,5.6448878400,484016,2809632.0000
2025-01-06 10:55:00,5.6351887200,5.6545869600,5.6157904800,5.6448878400,829300,4816000.0000
2025-01-06 11:00:00,5.6448878400,5.6642860800,5.6351887200,5.6545869600,223615,1302976.0000
2025-01-06 11:05:00,5.6545869600,5.6739852000,5.6545869600,5.6642860800,256693,1498744.0000
2025-01-06 11:10:00,5.6642860800,5.6642860800,5.6351887200,5.6448878400,239167,1394032.0000
2025-01-06 11:15:00,5.6351887200,5.6739852000,5.6351887200,5.6545869600,412272,2406544.0000
2025-01-06 11:20:00,5.6642860800,5.6642860800,5.6351887200,5.6351887200,384848,2240600.0000
2025-01-06 11:25:00,5.6351887200,5.6642860800,5.6157904800,5.6448878400,806736,4685104.0000
2025-01-06 11:30:00,5.6351887200,5.6545869600,5.6254896000,5.6254896000,316836,1841256.0000
2025-01-06 13:05:00,5.6351887200,5.6545869600,5.6254896000,5.6351887200,603424,3506792.0000
2025-01-06 13:10:00,5.6351887200,5.6739852000,5.6351887200,5.6739852000,443562,2588104.0000
2025-01-06 13:15:00,5.6739852000,5.6739852000,5.6254896000,5.6351887200,747822,4350816.0000
2025-01-06 13:20:00,5.6254896000,5.6351887200,5.6254896000,5.6351887200,288832,1676896.0000
2025-01-06 13:25:00,5.6351887200,5.6351887200,5.6157904800,5.6254896000,361084,2092976.0000
2025-01-06 13:30:00,5.6254896000,5.6254896000,5.6060913600,5.6254896000,870104,5036032.0000
2025-01-06 13:35:00,5.6254896000,5.6254896000,5.6060913600,5.6254896000,554848,3213848.0000
2025-01-06 13:40:00,5.6254896000,5.6254896000,5.6060913600,5.6060913600,323706,1873952.0000
2025-01-06 13:45:00,5.6060913600,5.6254896000,5.5866931200,5.5866931200,580924,3357536.0000
2025-01-06 13:50:00,5.5866931200,5.6157904800,5.5866931200,5.6060913600,203524,1175944.0000
2025-01-06 13:55:00,5.6157904800,5.6254896000,5.5963922400,5.6157904800,346776,2006576.0000
2025-01-06 14:00:00,5.6157904800,5.6254896000,5.6060913600,5.6157904800,213840,1237760.0000
2025-01-06 14:05:00,5.6157904800,5.6448878400,5.6157904800,5.6351887200,885482,5136656.0000
2025-01-06 14:10:00,5.6448878400,5.6545869600,5.6157904800,5.6351887200,423438,2461872.0000
2025-01-06 14:15:00,5.6351887200,5.6351887200,5.6157904800,5.6157904800,251548,1458528.0000
2025-01-06 14:20:00,5.6157904800,5.6254896000,5.5963922400,5.6060913600,463504,2680720.0000
2025-01-06 14:25:00,5.6060913600,5.6157904800,5.5866931200,5.6060913600,415552,2400080.0000
2025-01-06 14:30:00,5.6060913600,5.6157904800,5.5963922400,5.6157904800,261704,1513056.0000
2025-01-06 14:35:00,5.6157904800,5.6157904800,5.5866931200,5.6060913600,588104,3395872.0000
2025-01-06 14:40:00,5.6060913600,5.6254896000,5.5963922400,5.6157904800,453144,2621984.0000
2025-01-06 14:45:00,5.6157904800,5.6545869600,5.6157904800,5.6545869600,775648,4507456.0000
2025-01-06 14:50:00,5.6545869600,5.6545869600,5.6351887200,5.6545869600,436356,2540336.0000
2025-01-06 14:55:00,5.6545869600,5.6545869600,5.6448878400,5.6545869600,524688,3057680.0000
2025-01-06 15:00:00,5.6545869600,5.6545869600,5.6351887200,5.6545869600,462254,2693152.0000
